repo,pr_number,before_commit,after_commit
"""jena""",195,https://github.com/apache/jena/commit/700e86602f83e58b05b979f658aa978e6eb34548,https://github.com/apache/jena/commit/7fea86e6f49f0f0c905364b105b2cd6f0957ca4e
"""jena""",193,https://github.com/apache/jena/commit/a424b2191a8c3a72a8a2ef7fd922d3516755d762,https://github.com/apache/jena/commit/05fffa6ce38a7c946352f05b8515691f1afc1684
"""jena""",192,,
"""jena""",191,https://github.com/apache/jena/commit/3f380b04aa40316e8db7634d6233bee32ffb30c8,https://github.com/apache/jena/commit/69f50c862ce991cda56123daef6b5447db23fe78
"""jena""",190,,
"""jena""",188,,
"""jena""",187,,
"""jena""",186,,
"""jena""",184,,
"""jena""",183,,
"""jena""",182,,
"""jena""",181,https://github.com/apache/jena/commit/d918bdae6dc1ff7ff562a9e50811056a815fce1c,https://github.com/apache/jena/commit/d3b9c4668fe8af303d7be8b6fd3ed673f60818db
"""jena""",180,https://github.com/apache/jena/commit/c03d7d590de6686f3da9e22773e64dbb0bda5dc4,https://github.com/apache/jena/commit/015b871e80afb0348414d4bea9e29e396b31d05f
"""jena""",179,,
"""jena""",178,,
"""jena""",176,https://github.com/apache/jena/commit/0c811ef270378fc0d69c4b471f82eef34d7469ac,https://github.com/apache/jena/commit/9915310d7ab8f01c54053b9f228c769a73635bc9
"""jena""",174,,
"""jena""",173,,
"""jena""",172,https://github.com/apache/jena/commit/15f9e4caa3cdbfd3f978be0ec1465dbcb377d742,https://github.com/apache/jena/commit/d761b735d9de4729ced6d16cd9676044b012fd13
"""jena""",171,https://github.com/apache/jena/commit/23cac4c35b9387bd167d88ecbaf5b8a5765cda83,https://github.com/apache/jena/commit/b6d0f6131dc2d0c7e4bce0b98676cda758bb8ecd
"""jena""",170,,
"""jena""",169,,
"""jena""",168,https://github.com/apache/jena/commit/d821258c94d494615775de7f1f154f1914b0c953,https://github.com/apache/jena/commit/976625b9bf81dd9158e2921c1cf0f09f0f6b2e4f
"""jena""",166,,
"""jena""",165,https://github.com/apache/jena/commit/91744594aeb3e55d9e2574b6e23fd24a77fedf2a,https://github.com/apache/jena/commit/2d5bec997a40637bde1eb6fd4ddab7b1537165ac
"""jena""",164,,
"""jena""",163,https://github.com/apache/jena/commit/46c2697a135288702b20a15cbbdd03bbb26b0da9,https://github.com/apache/jena/commit/fd1f547602b2e529d2be2d5d2a7ee6d29d7d35c5
"""jena""",162,https://github.com/apache/jena/commit/c809629d096ec5279913638952c03716ea1117d1,https://github.com/apache/jena/commit/cd7f4420d16384a1f31cfc3d6e60df059abbf89d
"""jena""",161,https://github.com/apache/jena/commit/7261e53ce94c95c0896f1d852715f6fe1da6dd36,https://github.com/apache/jena/commit/f972dde69beccefad2e01cf97cc7708917a309ab
"""jena""",159,,
"""jena""",158,,
"""jena""",157,,
"""jena""",156,,
"""jena""",155,https://github.com/apache/jena/commit/8394ecf3863064fa8f8b40877cc3d1d2517878e0,https://github.com/apache/jena/commit/6d308ff9833a5bbeb70365f579fe6dc5c6b6a1c6
"""jena""",154,,
"""jena""",153,,
"""jena""",152,,
"""jena""",151,https://github.com/apache/jena/commit/99f952867ef506efd1c9f77b9573a9b2773555f8,https://github.com/apache/jena/commit/a50e7e75f0b0e46c84bd3e591f1a4d690ee26b79
"""jena""",150,,
"""jena""",149,,
"""jena""",148,,
"""jena""",147,,
"""jena""",146,,
"""jena""",145,https://github.com/apache/jena/commit/2b8a74b75049b1632109aefe75d7860013cae51f,https://github.com/apache/jena/commit/af9e747e812cb414292f732010ab9ea8955f6419
"""jena""",144,,
"""jena""",143,,
"""jena""",142,,
"""jena""",141,,
"""jena""",140,https://github.com/apache/jena/commit/ee3c2e10de63c718c9c1c9be86f42e6ecf672309,https://github.com/apache/jena/commit/0ec0ef25f942efc451faa4e2a43bd253328f420b
"""jena""",139,,
"""jena""",137,,
"""jena""",136,,
"""jena""",135,https://github.com/apache/jena/commit/a71e14d173e0d53d8c0d5eecb7dbb90ff71f7b82,https://github.com/apache/jena/commit/e0322157a6677edac7c959fe3587058125c39f2b
"""jena""",134,,
"""jena""",132,,
"""jena""",130,https://github.com/apache/jena/commit/34f0934adb48c9f93f251972bb23068f70b33229,https://github.com/apache/jena/commit/6e588daa7a9c94fe01f511c5f26aa071bd936b60
"""jena""",129,,
"""jena""",128,,
"""jena""",125,,
"""jena""",124,,
"""jena""",122,https://github.com/apache/jena/commit/4d809cf439c7d44fde1e7e06520c84c65b66e17f,https://github.com/apache/jena/commit/ae352514cb600bcc1d2a4af28043970cf189160b
"""jena""",121,,
"""jena""",120,https://github.com/apache/jena/commit/15fc93ceb40c6b29d5ba430c4cf301ffff75b121,https://github.com/apache/jena/commit/e633f33409f49e4a54f90dd565985bcfeeb52dbd
"""jena""",118,,
"""jena""",116,,
"""jena""",115,,
